Transition Times,Cue Times, No Reward Times, Reward Times
,,363.944200,
,,363.994100,
,,364.043950,
,,364.092850,
,,364.142650,
,,364.192550,
,,364.242400,
,,364.292250,
,,364.342100,
,,364.392000,
,,364.441850,
,,364.491700,
,,364.541600,
,,364.591450,
,,364.641300,
,,364.691200,
,,364.741050,
,,364.790900,
,,364.840750,
,,364.890650,
,,364.940500,
,,364.990350,
,,365.040250,
,,365.090100,
,,365.139950,
,,365.189850,
,,365.239700,
,,365.289550,
,,365.339450,
,,365.389300,
,,365.439150,
,,365.489000,
,,365.538900,
,,365.588750,
,,365.638600,
,,365.688500,
,,365.738350,
,,365.788200,
,,365.838100,
,,365.887950,
,,365.937800,
,,365.987700,
,,366.037500,
,,366.087450,
,,366.137300,
,,366.187100,
,,366.237000,
,,366.286850,
,,366.336700,
,,366.386600,
,,366.436450,
,,366.486300,
,,366.536150,
,,366.586050,
,,366.635900,
,,366.685750,
,,366.735650,
,,366.785500,
,,366.835350,
,,366.885250,
,,366.935100,
,,366.984950,
,,367.034800,
,,367.084350,
,,367.134200,
,,367.183550,
,,367.233450,
,,367.283250,
,,367.333100,
,,367.383000,
,,367.432850,
,,367.482700,
,,367.532550,
,,367.582450,
,,367.632300,
,,367.682150,
,,367.732050,
,,367.781900,
,,367.831750,
,,367.881600,
,,367.931500,
,,367.981350,
,,368.031200,
,,368.081100,
,,368.130950,
,,368.184300,
,,368.233700,
,,368.283550,
,,368.333400,
,,368.383250,
,,368.433150,
,,368.483000,
,,368.532850,
,,368.582750,
,,368.632600,
,,368.682450,
,,368.732350,
,,368.782200,
,,368.832050,
,,368.881900,
,,368.931800,
,,368.981650,
,,369.031500,
,,369.081350,
,,369.131250,
,,369.181100,
,,369.231000,
,,369.280850,
,,369.330700,
,,369.380050,
,,369.429900,
,,369.479300,
,,369.529200,
,,369.578600,
,,369.628450,
,,369.677850,
,,369.727700,
,,369.777600,
,,369.827450,
,,369.877300,
,,369.927150,
,,369.976650,
,,370.026500,
,,370.076350,
,,370.126250,
,,370.176100,
,,370.225950,
,,370.275800,
,,370.325700,
,,370.375550,
,,370.425450,
,,370.475250,
,,370.525150,
,,370.575000,
,,370.624900,
,,370.674750,
,,370.724600,
,,370.774450,
,,370.824350,
,,370.874200,
,,370.924050,
,,370.973900,
,,371.023800,
,,371.073650,
,,371.123500,
,,371.173400,
,,371.223300,
,,371.273100,
,,371.323000,
,,371.372850,
,,371.422700,
,,371.472550,
,,371.522450,
,,371.572300,
,,371.622150,
,,371.672000,
,,371.721900,
,,371.771800,
,,371.821650,
,,371.871500,
,,371.921350,
,,371.971200,
,,372.021050,
,,372.070950,
,,372.120800,
,,372.170650,
,,372.220550,
,,372.270400,
,,372.320250,
,,372.370150,
,,372.420000,
,,372.469850,
,,372.519700,
,,372.569600,
,,372.619500,
,,372.669350,
,,372.719200,
,,372.769050,
,,372.817950,
,,372.867800,
,,372.917250,
,,372.967150,
,,373.016500,
,,373.066350,
,,373.115850,
,,373.165700,
,,373.215550,
,,373.265400,
,,373.315250,
,,373.365150,
,,373.415000,
,,373.464850,
,,373.514750,
,,373.564600,
,,373.614450,
,,373.664350,
,,373.714200,
,,373.764050,
,,373.813900,
,,373.863800,
,,373.913650,
,,373.963500,
,,374.013400,
,,374.063250,
,,374.113100,
,,374.163000,
,,374.212850,
,,374.262700,
,,374.312550,
,,374.362450,
,,374.412300,
,,374.462150,
,,374.512050,
,,374.561900,
,,374.611750,
,,374.661600,
,,374.711500,
,,374.761350,
,,374.811200,
,,374.861100,
,,374.911000,
,,374.960800,
,,375.010700,
,,375.060550,
,,375.110400,
,,375.160250,
,,375.210150,
,,375.260000,
,,375.309850,
,,375.359750,
,,375.409600,
,,375.459450,
,,375.509300,
,,375.559200,
,,375.609050,
,,375.658900,
,,375.708800,
,,375.758650,
,,375.808500,
,,375.858400,
,,375.908250,
,,375.958200,
,,376.007950,
,,376.057850,
,,376.107700,
,,376.157550,
,,376.207450,
,,376.257350,
,,376.307150,
,,376.357000,
,,376.406900,
,,376.456700,
,,376.506600,
,,376.555950,
,,376.605850,
,,376.655750,
,,376.705600,
,,376.755450,
,,376.805300,
,,376.855150,
,,376.905050,
,,376.954900,
,,377.004750,
,,377.054600,
,,377.104500,
,,377.154350,
,,377.204250,
,,377.254100,
,,377.303950,
,,377.353800,
,,377.403700,
,,377.453550,
,,377.503400,
,,377.553300,
,,377.602150,
,,377.652050,
,,377.701850,
,,377.751750,
,,377.801600,
,,377.851450,
,,377.901350,
,,377.951200,
,,378.001050,
,,378.050950,
,,378.100800,
,,378.150650,
,,378.200550,
,,378.250400,
,,378.300250,
,,378.350150,
,,378.400000,
,,378.449850,
,,378.499750,
,,378.549550,
,,378.599450,
,,378.649350,
,,378.699150,
,,378.749050,
,,378.798900,
,,378.848750,
,,378.898650,
,,378.948550,
,,378.998400,
,,379.048250,
,,379.098100,
,,379.147950,
,,379.197800,
,,379.247700,
,,379.297550,
,,379.347400,
,,379.397300,
,,379.446150,
,,379.496000,
,,379.545850,
,,379.595750,
,,379.645600,
,,379.695450,
,,379.745300,
,,379.795200,
,,379.845050,
,,379.894900,
,,379.944800,
,,379.994650,
,,380.044500,
,,380.094400,
,,380.144250,
,,380.194100,
,,380.243950,
,,380.293850,
,,380.343700,
,,380.393550,
,,380.443450,
,,380.493300,
,,380.543200,
,,380.593050,
,,380.642900,
,,380.692750,
,,380.742650,
,,380.792500,
,,380.842350,
,,380.892200,
,,380.942100,
,,380.991950,
,,381.041800,
,,381.091650,
,,381.141550,
,,381.191400,
,,381.241250,
,,381.291150,
,,381.341000,
,,381.390850,
,,381.440750,
,,381.490600,
,,381.540450,
,,381.590300,
,,381.640200,
,,381.690050,
,,381.739900,
,,381.789800,
,,381.839650,
,,381.889500,
,,381.939350,
,,381.989250,
,,382.039150,
,,382.089000,
,,382.138850,
,,382.188750,
,,382.238600,
,,382.288450,
,,382.338350,
,,382.388150,
,,382.438050,
,,382.487900,
,,382.537750,
,,382.587650,
,,382.637550,
,,382.687350,
,,382.737250,
,,382.787100,
,,382.836950,
,,382.886850,
,,382.936700,
,,382.986550,
,,383.036400,
,,383.086300,
,,383.136150,
,,383.186000,
,,383.235900,
,,383.285850,
,,383.335600,
,,383.385450,
,,383.435350,
,,383.484850,
,,383.534750,
,,383.584600,
,,383.634450,
,,383.684350,
,,383.734200,
,,383.784100,
,,383.833900,
,,383.883800,
,,383.933650,
,,383.983500,
,,384.033400,
,,384.083250,
,,384.133100,
,,384.183000,
,,384.232850,
,,384.282700,
,,384.332550,
,,384.382450,
,,384.432300,
,,384.482150,
,,384.532000,
,,384.581900,
,,384.631750,
,,384.681600,
,,384.731500,
,,384.781350,
,,384.831200,
,,384.881050,
,,384.930950,
,,384.980800,
,,385.030650,
,,385.080550,
,,385.130400,
,,385.180250,
,,385.230150,
,,385.280000,
,,385.329850,
,,385.379750,
,,385.429600,
,,385.479450,
,,385.529300,
,,385.579200,
,,385.629050,
,,385.678950,
,,385.728800,
,,385.778650,
,,385.828500,
,,385.878350,
,,385.928250,
,,385.978100,
,,386.027950,
,,386.077850,
,,386.127700,
,,386.177550,
,,386.227450,
,,386.277300,
,,386.327150,
,,386.377000,
,,386.426900,
,,386.476750,
,,386.526650,
,,386.576450,
,,386.626350,
,,386.676250,
,,386.726050,
,,386.775950,
,,386.825850,
,,386.875650,
,,386.925550,
,,386.975400,
,,387.025250,
,,387.074150,
,,387.123600,
,,387.173450,
,,387.223300,
,,387.273200,
,,387.323050,
,,387.372900,
,,387.422800,
,,387.472650,
,,387.522500,
,,387.572350,
,,387.622250,
,,387.672100,
,,387.721950,
,,387.771800,
,,387.821700,
,,387.871550,
,,387.921400,
,,387.971300,
,,388.021150,
,,388.071050,
,,388.120900,
,,388.170750,
,,388.220600,
,,388.270450,
,,388.320350,
,,388.370200,
,,388.420050,
,,388.469950,
,,388.519800,
,,388.569650,
,,388.619600,
,,388.669400,
,,388.719250,
,,388.769150,
,,388.819000,
,,388.868850,
,,388.918700,
,,388.968600,
,,389.018450,
,,389.068300,
,,389.118200,
,,389.168050,
,,389.217900,
,,389.267800,
,,389.317650,
,,389.367500,
,,389.417350,
,,389.467250,
,,389.517100,
,,389.566950,
,,389.616800,
,,389.666700,
,,389.716550,
,,389.766400,
,,389.816300,
,,389.866150,
,,389.916000,
,,389.965900,
,,390.015750,
,,390.065600,
,,390.115500,
,,390.165350,
,,390.215200,
,,390.265050,
,,390.314950,
,,390.364800,
,,390.414650,
,,390.464500,
,,390.514400,
,,390.564250,
,,390.614100,
,,390.664000,
,,390.713850,
,,390.763700,
,,390.812600,
,,390.862450,
,,390.912300,
,,390.962200,
,,391.012050,
,,391.061950,
,,391.111750,
,,391.161650,
,,391.211500,
,,391.261350,
,,391.311200,
,,391.361100,
,,391.410950,
,,391.460850,
,,391.510700,
,,391.560600,
,,391.610400,
,,391.660300,
,,391.710150,
,,391.760000,
,,391.809900,
,,391.859750,
,,391.909600,
,,391.959450,
,,392.009400,
,,392.059200,
,,392.109100,
,,392.158950,
,,392.208800,
,,392.258650,
,,392.308550,
,,392.358400,
,,392.408250,
,,392.458150,
,,392.508000,
,,392.557850,
,,392.607700,
,,392.657600,
,,392.707450,
,,392.757300,
,,392.807200,
,,392.857050,
,,392.906900,
,,392.956800,
,,393.006650,
,,393.056500,
,,393.106350,
,,393.156250,
,,393.206100,
,,393.255950,
,,393.305800,
,,393.355700,
,,393.405600,
,,393.455450,
,,393.505300,
,,393.555150,
,,393.605000,
,,393.654850,
,,393.704750,
,,393.754600,
,,393.804500,
,,393.854350,
,,393.904200,
,,393.954050,
,,394.003950,
,,394.053800,
,,394.103650,
,,394.153500,
,,394.203400,
,,394.253250,
,,394.303100,
,,394.353000,
,,394.402850,
,,394.452700,
,,394.502650,
,,394.552450,
,,394.601300,
,,394.651150,
,,394.701050,
,,394.750900,
,,394.800750,
,,394.850650,
,,394.900500,
,,394.950350,
,,395.000250,
,,395.050100,
,,395.099950,
,,395.149800,
,,395.199700,
,,395.249550,
,,395.299400,
,,395.349300,
,,395.399150,
,,395.449000,
,,395.498900,
,,395.548750,
,,395.598600,
,,395.648450,
,,395.698350,
,,395.748200,
,,395.798100,
,,395.847950,
,,395.897800,
,,395.947650,
,,395.997550,
,,396.047400,
,,396.097300,
,,396.147100,
,,396.197000,
,,396.246850,
,,396.296700,
,,396.346550,
,,396.396450,
,,396.446350,
,,396.496150,
,,396.546050,
,,396.595900,
,,396.645800,
,,396.695650,
,,396.745500,
,,396.795350,
,,396.845250,
,,396.895100,
,,396.944950,
,,396.994800,
,,397.044700,
,,397.094550,
,,397.144400,
,,397.194300,
,,397.244200,
,,397.294000,
,,397.343850,
,,397.393750,
,,397.443600,
,,397.493450,
,,397.543350,
,,397.593200,
,,397.643050,
,,397.692900,
,,397.742800,
,,397.792700,
,,397.842600,
,,397.892400,
,,397.942300,
,,397.992150,
,,398.042000,
,,398.091850,
,,398.141700,
,,398.191550,
,,398.241450,
,,398.291300,
,,398.341150,
,,398.391050,
,,398.440900,
,,398.490750,
,,398.540600,
,,398.590500,
,,398.640350,
,,398.690200,
,,398.740100,
,,398.789950,
,,398.839800,
,,398.889650,
,,398.939550,
,,398.989400,
,,399.039250,
,,399.089150,
,,399.139000,
,,399.188850,
,,399.238750,
,,399.288150,
,,399.338000,
,,399.387900,
,,399.437700,
,,399.487150,
,,399.537050,
,,399.586450,
,,399.636350,
,,399.685750,
,,399.735600,
,,399.785000,
,,399.834850,
,,399.884700,
,,399.934600,
,,399.984450,
,,400.034300,
,,400.084200,
,,400.134050,
,,400.183900,
,,400.233750,
,,400.283650,
,,400.333500,
,,400.383350,
,,400.433250,
,,400.483100,
,,400.532950,
,,400.582850,
,,400.632700,
,,400.682550,
,,400.732450,
,,400.782300,
,,400.832150,
,,400.882000,
,,400.931900,
,,400.981750,
,,401.031600,
,,401.081450,
,,401.131350,
,,401.181200,
,,401.231050,
,,401.280950,
,,401.330800,
,,401.380650,
,,401.430550,
,,401.480400,
,,401.530250,
,,401.580200,
,,401.630000,
,,401.679850,
,,401.729700,
,,401.779600,
,,401.829450,
,,401.879300,
,,401.929200,
,,401.979050,
,,402.028900,
,,402.078750,
,,402.128650,
,,402.178500,
,,402.228350,
,,402.278250,
,,402.328100,
,,402.377950,
,,402.427800,
,,402.477700,
,,402.530600,
,,402.580500,
,,402.629300,
,,402.679150,
,,402.729000,
,,402.778850,
,,402.828750,
,,402.878600,
,,402.928050,
,,402.977950,
,,403.027800,
,,403.077650,
,,403.127500,
,,403.177400,
,,403.227250,
,,403.277100,
,,403.327000,
,,403.376850,
,,403.426700,
,,403.476550,
,,403.526450,
,,403.576300,
,,403.626150,
,,403.676050,
,,403.725900,
,,403.775750,
,,403.825650,
,,403.875500,
,,403.925350,
,,403.975200,
,,404.025100,
,,404.074950,
,,404.124850,
,,404.174700,
,,404.224550,
,,404.274450,
,,404.324300,
,,404.374150,
,,404.424000,
,,404.473900,
,,404.523750,
,,404.573600,
,,404.623450,
,,404.673350,
,,404.723200,
,,404.773050,
,,404.822950,
,,404.872800,
,,404.922650,
,,404.972500,
,,405.022400,
,,405.072250,
,,405.122100,
,,405.171950,
,,405.221850,
,,405.271700,
,,405.321600,
,,405.371450,
,,405.421300,
,,405.471150,
,,405.521050,
,,405.570900,
,,405.620750,
,,405.670650,
,,405.720500,
,,405.770350,
,,405.820200,
,,405.870100,
,,405.919950,
,,405.969800,
,,406.019650,
,,406.068550,
,,406.118400,
,,406.168300,
,,406.218150,
,,406.268050,
,,406.317900,
,,406.367750,
,,406.417600,
,,406.467500,
,,406.517350,
,,406.567250,
,,406.617050,
,,406.666950,
,,406.716800,
,,406.766650,
,,406.818800,
,,406.868350,
,,406.918250,
,,406.968100,
,,407.018000,
,,407.067850,
,,407.117700,
,,407.167600,
,,407.217450,
,,407.267300,
,,407.317200,
,,407.367000,
,,407.416900,
,,407.466750,
,,407.516650,
,,407.566500,
,,407.616350,
,,407.666250,
,,407.716100,
,,407.766000,
,,407.815800,
,,407.865700,
,,407.915550,
,,407.965400,
,,408.015250,
,,408.065150,
,,408.115000,
,,408.164850,
,,408.214700,
,,408.264600,
,,408.314450,
,,408.364300,
,,408.414200,
,,408.464100,
,,408.513000,
,,408.562800,
,,408.611650,
,,408.661500,
,,408.711400,
,,408.761250,
,,408.811100,
,,408.860950,
,,408.910850,
,,408.960700,
,,409.010550,
,,409.060450,
,,409.110300,
,,409.159750,
,,409.209600,
,,409.259150,
,,409.309000,
,,409.358850,
,,409.408750,
,,409.458600,
,,409.508450,
,,409.558350,
,,409.608200,
,,409.658050,
,,409.707950,
,,409.757800,
,,409.807650,
,,409.857550,
,,409.907400,
,,409.957250,
,,410.007100,
,,410.057000,
,,410.106850,
,,410.156700,
,,410.206550,
,,410.256400,
,,410.306300,
,,410.356150,
,,410.406050,
,,410.455900,
,,410.505750,
,,410.555600,
,,410.605500,
,,410.655350,
,,410.705200,
,,410.755050,
,,410.804950,
,,410.854800,
,,410.904700,
,,410.954550,
,,411.004400,
,,411.054300,
,,411.104150,
,,411.154000,
,,411.203850,
,,411.253700,
,,411.303600,
,,411.353450,
,,411.402850,
,,411.452750,
,,411.502150,
,,411.552050,
,,411.601900,
,,411.651750,
,,411.701600,
,,411.751450,
,,411.801300,
,,411.851200,
,,411.900050,
,,411.949950,
,,411.999800,
,,412.049650,
,,412.099500,
,,412.149400,
,,412.199250,
,,412.249100,
,,412.299000,
,,412.348850,
,,412.398700,
,,412.448600,
,,412.498450,
,,412.548300,
,,412.598200,
,,412.648050,
,,412.697900,
,,412.747800,
,,412.797650,
,,412.847500,
,,412.897400,
,,412.947250,
,,412.997100,
,,413.046950,
,,413.096850,
,,413.146700,
,,413.196550,
,,413.246400,
,,413.296250,
,,413.346150,
,,413.396000,
,,413.445900,
,,413.495750,
,,413.545600,
,,413.595450,
,,413.645350,
,,413.695200,
,,413.745050,
,,413.794900,
,,413.844800,
,,413.894650,
,,413.944550,
,,413.994350,
,,414.044250,
,,414.094100,
,,414.143950,
,,414.193850,
,,414.243750,
,,414.293550,
,,414.343450,
,,414.393350,
,,414.443150,
,,414.493050,
,,414.542900,
,,414.592800,
,,414.642600,
,,414.692000,
,,414.741850,
,,414.791350,
,,414.841250,
,,414.891050,
,,414.940950,
,,414.990800,
,,415.040650,
,,415.090550,
,,415.140400,
,,415.190250,
,,415.240150,
,,415.290000,
,,415.339850,
,,415.389700,
,,415.439600,
,,415.489450,
,,415.539350,
,,415.589200,
,,415.639050,
,,415.688900,
,,415.738800,
,,415.788650,
,,415.838500,
,,415.888350,
,,415.938250,
,,415.988100,
,,416.037950,
,,416.087800,
,,416.137700,
,,416.187550,
,,416.237450,
,,416.287300,
,,416.337150,
,,416.387000,
,,416.436900,
,,416.486750,
,,416.536600,
,,416.586450,
,,416.636350,
,,416.686250,
,,416.736050,
,,416.785950,
,,416.835850,
,,416.885650,
,,416.935500,
,,416.985400,
,,417.035250,
,,417.085100,
,,417.135000,
,,417.184850,
,,417.234700,
,,417.284600,
,,417.334450,
,,417.384300,
,,417.434150,
,,417.484050,
,,417.533900,
,,417.583750,
,,417.633650,
,,417.683500,
,,417.733350,
,,417.783250,
,,417.833100,
,,417.882950,
,,417.932800,
,,417.982700,
,,418.032550,
,,418.082400,
,,418.132300,
,,418.182150,
,,418.232050,
,,418.281900,
,,418.331750,
,,418.381600,
,,418.431450,
,,418.480350,
,,418.530200,
,,418.580050,
,,418.629950,
,,418.679800,
,,418.729650,
,,418.779500,
,,418.829450,
,,418.879250,
,,418.929100,
,,418.979000,
,,419.028850,
,,419.078700,
,,419.128600,
,,419.178450,
,,419.228300,
,,419.278150,
,,419.328050,
,,419.377900,
,,419.427750,
,,419.477650,
,,419.527500,
,,419.577350,
,,419.627250,
,,419.677150,
,,419.726950,
,,419.776850,
,,419.826700,
,,419.876550,
,,419.926400,
,,419.976350,
,,420.026150,
,,420.076000,
,,420.125900,
,,420.175750,
,,420.225600,
,,420.275500,
,,420.325350,
,,420.375200,
,,420.425050,
,,420.474950,
,,420.524800,
,,420.574650,
,,420.626950,
,,420.676400,
,,420.726250,
,,420.776100,
,,420.826000,
,,420.875850,
,,420.925700,
,,420.975550,
,,421.025450,
,,421.075300,
,,421.125200,
,,421.175050,
,,421.224900,
,,421.274750,
,,421.324600,
,,421.374500,
,,421.424350,
,,421.474250,
,,421.524100,
,,421.573950,
,,421.623850,
,,421.673700,
,,421.723550,
,,421.773400,
,,421.823250,
,,421.873150,
,,421.923000,
,,421.972900,
,,422.022750,
,,422.072600,
,,422.122450,
,,422.172350,
,,422.222200,
,,422.272050,
,,422.321900,
,,422.371800,
,,422.421650,
,,422.471500,
,,422.521400,
,,422.571250,
,,422.621100,
,,422.671000,
,,422.720850,
,,422.770700,
,,422.820550,
,,422.870450,
,,422.920300,
,,422.970200,
,,423.020050,
,,423.069900,
,,423.119800,
,,423.169650,
,,423.219500,
,,423.269350,
,,423.319200,
,,423.368800,
,,423.418600,
,,423.468500,
,,423.518350,
,,423.568250,
,,423.618100,
,,423.667950,
,,423.717800,
,,423.767650,
,,423.817550,
,,423.867400,
,,423.917300,
,,423.967150,
,,424.017000,
,,424.066850,
,,424.116750,
,,424.166650,
,,424.216450,
,,424.266300,
,,424.316200,
,,424.366050,
,,424.415900,
,,424.465800,
,,424.515650,
,,424.565500,
,,424.615350,
,,424.665250,
,,424.715100,
,,424.764950,
,,424.814850,
,,424.864700,
,,424.914550,
,,424.964450,
,,425.013400,
,,425.063200,
,,425.113000,
,,425.162900,
,,425.212750,
,,425.262600,
,,425.312500,
,,425.362350,
,,425.412200,
,,425.461650,
,,425.511500,
,,425.561400,
,,425.611250,
,,425.661100,
,,425.710950,
,,425.760850,
,,425.810700,
,,425.860550,
,,425.909450,
,,425.959300,
,,426.009150,
,,426.059050,
,,426.108900,
,,426.158750,
,,426.208650,
,,426.258500,
,,426.308400,
,,426.358200,
,,426.408100,
,,426.457950,
,,426.507800,
,,426.557650,
,,426.607550,
,,426.657400,
,,426.707250,
,,426.757150,
,,426.807050,
,,426.856900,
,,426.906750,
,,426.956600,
,,427.006450,
,,427.056300,
,,427.106200,
,,427.156050,
,,427.205950,
,,427.255800,
,,427.305650,
,,427.355500,
,,427.405400,
,,427.455250,
,,427.505150,
,,427.554950,
,,427.604850,
,,427.654700,
,,427.704150,
,,427.754000,
,,427.803400,
,,427.853250,
,,427.903150,
,,427.953000,
,,428.002850,
,,428.052750,
,,428.102600,
,,428.152450,
,,428.202300,
,,428.252200,
,,428.302050,
,,428.351900,
,,428.401800,
,,428.451650,
,,428.501500,
,,428.551400,
,,428.601250,
,,428.651150,
,,428.700950,
,,428.750850,
,,428.800700,
,,428.850550,
,,428.900500,
,,428.950300,
,,429.000200,
,,429.050050,
,,429.099900,
,,429.149800,
,,429.199600,
,,429.249500,
,,429.299350,
,,429.349200,
,,429.399100,
,,429.448950,
,,429.498850,
,,429.548700,
,,429.598550,
,,429.648400,
,,429.698250,
,,429.748150,
,,429.798000,
,,429.847850,
,,429.897700,
,,429.947600,
,,429.997450,
,,430.047350,
,,430.097200,
,,430.147050,
,,430.196900,
,,430.246800,
,,430.296650,
,,430.346500,
,,430.396400,
,,430.446250,
,,430.496100,
,,430.545950,
,,430.595850,
,,430.645700,
,,430.695550,
,,430.745400,
,,430.795300,
,,430.845150,
,,430.895050,
,,430.944900,
,,430.994750,
,,431.044600,
,,431.094450,
,,431.144350,
,,431.194200,
,,431.244050,
,,431.293950,
,,431.343800,
,,431.393650,
,,431.443550,
,,431.493400,
,,431.543250,
,,431.593150,
,,431.643000,
,,431.692850,
,,431.742750,
,,431.792600,
,,431.842450,
,,431.892300,
,,431.942200,
,,431.992050,
,,432.041950,
,,432.091750,
,,432.141650,
,,432.191500,
,,432.241350,
,,432.291250,
,,432.341100,
,,432.390950,
,,432.440800,
,,432.490700,
,,432.540550,
,,432.590400,
,,432.640300,
,,432.690150,
,,432.740000,
,,432.789900,
,,432.839750,
,,432.889600,
,,432.939450,
,,432.989350,
,,433.039200,
,,433.089050,
,,433.138950,
,,433.188800,
,,433.238650,
,,433.288550,
,,433.338400,
,,433.388250,
,,433.438100,
,,433.488000,
,,433.537850,
,,433.587700,
,,433.637600,
,,433.687450,
,,433.737350,
,,433.787150,
,,433.837050,
,,433.886950,
,,433.936750,
,,433.986650,
,,434.036550,
,,434.086400,
,,434.136250,
,,434.186100,
,,434.235950,
,,434.285800,
,,434.335700,
,,434.385550,
,,434.435400,
,,434.485300,
,,434.535150,
,,434.585000,
,,434.634900,
,,434.684750,
,,434.734600,
,,434.784500,
,,434.834350,
,,434.884200,
,,434.934100,
,,434.983950,
,,435.033800,
,,435.083650,
,,435.133500,
,,435.183450,
,,435.233250,
,,435.283100,
,,435.333000,
,,435.382850,
,,435.432750,
,,435.482550,
,,435.532450,
,,435.582300,
,,435.632150,
,,435.682050,
,,435.731900,
,,435.781750,
,,435.831650,
,,435.881500,
,,435.931350,
,,435.981250,
,,436.031100,
,,436.081050,
,,436.130800,
,,436.180700,
,,436.230550,
,,436.280400,
,,436.330300,
,,436.380150,
,,436.430000,
,,436.479900,
,,436.529750,
,,436.579600,
,,436.629450,
,,436.679350,
,,436.729200,
,,436.779100,
,,436.828900,
,,436.878850,
,,436.928700,
,,436.978500,
,,437.028400,
,,437.078250,
,,437.128150,
